Date,Price,Open,High,Low
2019-12-16,68179.28,68148.71,68252.77,67742.46
2019-12-17,68229.07,68375.28,68246.24,68204.99
2019-12-18,67832.1,67673.34,68490.79,67753.24
2019-12-19,67081.03,67154.3,67266.52,67021.45
2019-12-20,66987.3,67210.0,67497.94,66637.08
2019-12-23,66957.78,66646.05,67066.96,66608.8
2019-12-24,66824.98,66641.53,66915.57,66814.36
2019-12-25,67761.41,67734.45,67799.03,67457.11
2019-12-26,67681.37,67853.63,68343.28,67214.1
2019-12-27,67294.65,67616.55,67606.1,67270.26
2019-12-30,67731.74,67580.34,67793.68,67707.3
2019-12-31,67802.99,67849.29,68026.88,67386.09
2020-01-01,69037.02,68883.79,69077.11,68716.39
2020-01-02,69166.82,69499.31,69315.66,68911.66
2020-01-03,68827.24,68809.63,69100.99,68714.52
2020-01-06,69196.48,68919.02,69736.75,69051.75
2020-01-07,69562.45,69495.19,70126.77,69546.01
2020-01-08,67916.99,68103.56,67979.39,67735.2
2020-01-09,68194.96,68316.2,68407.94,67988.64
2020-01-10,67493.91,67393.81,68662.93,67325.54
2020-01-13,67614.21,67328.4,68415.47,67453.06
2020-01-14,67848.8,67785.39,68167.03,67738.56
2020-01-15,68239.02,67972.98,68470.64,67849.99
2020-01-16,67798.13,68041.23,68131.57,67645.91
2020-01-17,68928.65,69233.1,68978.81,68646.45
2020-01-20,68390.79,68491.25,69141.89,68341.29
2020-01-21,67093.36,67015.82,67276.12,66957.92
2020-01-22,67455.24,67280.5,67957.53,66656.05
2020-01-23,66979.96,67131.36,67170.19,66790.08
2020-01-24,66289.73,66349.6,66479.1,65800.5
2020-01-27,66761.28,66949.22,66821.56,66665.18
2020-01-28,66239.97,65812.4,66250.37,66121.65
2020-01-29,66493.46,66576.47,66589.32,66455.55
2020-01-30,66386.69,66711.42,66696.08,66115.33
2020-01-31,65829.28,65929.41,66340.57,65425.86
2020-02-03,64930.06,64813.86,64996.1,64850.78
2020-02-04,63602.61,63793.5,63815.33,63588.72
2020-02-05,64593.27,64504.77,64762.49,64217.97
2020-02-06,65219.23,65177.57,65629.01,65144.33
2020-02-07,65418.99,65808.69,66340.21,64970.65
2020-02-10,65631.64,65623.77,65829.32,65288.91
2020-02-11,65994.49,65903.45,66502.84,65790.56
2020-02-12,66180.26,65935.96,66543.06,65509.8
2020-02-13,66852.27,66724.41,67066.11,66808.58
2020-02-14,66826.2,66829.72,67228.69,66693.59
2020-02-17,67387.58,67605.45,67503.41,66965.18
2020-02-18,66473.22,66265.7,66818.03,66271.48
2020-02-19,65974.94,66051.7,66382.15,65319.84
2020-02-20,65878.87,65910.48,66120.99,65494.83
2020-02-21,66546.34,66467.21,67244.94,66006.42
2020-02-24,67134.73,67056.15,67398.24,66903.13
2020-02-25,66678.44,66855.19,66704.65,66186.5
2020-02-26,66432.47,66368.8,67011.76,65607.51
2020-02-27,66040.12,65875.09,66351.17,65840.93
2020-02-28,65868.54,65900.26,66113.89,65746.78
2020-03-02,66295.16,66614.25,66672.19,66067.4
2020-03-03,66797.03,66537.41,66802.81,66447.24
2020-03-04,67154.47,66810.71,67259.78,67061.56
2020-03-05,68607.36,68769.63,68942.93,68358.78
2020-03-06,68608.88,68507.14,68856.61,68543.97
2020-03-09,70110.29,70035.28,70232.54,70023.18
2020-03-10,69882.62,69833.38,70009.66,69803.76
2020-03-11,69800.85,69775.55,69831.35,69465.8
2020-03-12,70287.61,70412.19,70325.09,69862.36
2020-03-13,72447.25,72480.24,72526.35,71965.78
2020-03-16,72608.13,72878.79,72916.71,72597.53
2020-03-17,73099.87,72999.62,73392.51,72891.97
2020-03-18,71493.02,71764.38,71514.88,71071.51
2020-03-19,72011.51,71794.2,72130.32,71812.84
2020-03-20,72142.26,71782.74,72463.1,72088.1
2020-03-23,72948.39,72761.93,73632.84,72688.75
2020-03-24,74227.99,74036.59,74548.61,74042.25
2020-03-25,74166.32,73836.89,74254.02,73967.54
2020-03-26,73591.85,73596.43,73593.69,73436.76
2020-03-27,75232.04,75216.56,75271.21,75198.76
2020-03-30,75391.33,75641.78,75632.83,75035.18
2020-03-31,75936.37,75824.25,76152.05,75757.72
2020-04-01,75851.12,75770.9,76501.18,75514.93
2020-04-02,76109.23,76449.5,76385.27,75953.86
2020-04-03,75870.73,75482.49,76283.05,75773.99
2020-04-06,76430.22,76709.16,76629.09,76119.92
2020-04-07,76733.56,76635.05,77197.0,76339.48
2020-04-08,77963.6,77711.27,78134.34,77678.0
2020-04-09,77330.51,77562.0,77337.53,77316.36
2020-04-10,78086.71,77999.17,78300.02,77880.83
2020-04-13,77998.34,77949.68,78515.54,77902.42
2020-04-14,78165.36,78499.34,78543.4,77511.85
2020-04-15,78183.19,78519.45,78293.43,78041.23
2020-04-16,80010.54,80161.8,80206.96,79352.82
2020-04-17,80988.31,81095.4,80990.8,80315.92
2020-04-20,81927.97,82050.72,82409.9,81752.15
2020-04-21,83144.06,83405.74,84285.7,82808.52
2020-04-22,83452.93,83491.86,83511.92,83326.89
2020-04-23,83320.2,82893.0,83476.63,83112.16
2020-04-24,83637.67,83781.6,83894.08,83463.91
2020-04-27,83523.62,83920.36,83683.78,83067.26
2020-04-28,83768.63,83670.74,84023.09,83705.51
2020-04-29,84646.89,84984.7,84862.6,84476.73
2020-04-30,86449.08,86707.13,86998.44,85985.8
2020-05-01,87279.18,87208.4,87428.96,87228.98
2020-05-04,88704.84,88510.22,89352.15,88260.83
2020-05-05,90081.77,90021.18,90845.42,90064.78
2020-05-06,91187.5,90847.54,91285.15,90927.32
2020-05-07,92207.29,92301.48,92218.66,91878.16
2020-05-08,91199.53,91198.82,91775.52,91163.37
2020-05-11,91637.81,91236.91,92301.6,91216.73
2020-05-12,91653.06,91723.66,92222.66,91580.7
2020-05-13,93570.63,93823.27,93591.04,93078.42
2020-05-14,93906.82,93869.29,94372.22,93524.89
2020-05-15,95921.7,95545.9,96829.79,95656.99
2020-05-18,94805.27,95117.81,95790.11,94708.83
2020-05-19,95998.33,96107.63,96635.6,95768.87
2020-05-20,97244.82,97233.88,97841.15,96728.55
2020-05-21,97915.26,98237.55,98155.33,97346.58
2020-05-22,98238.82,98469.68,98537.39,98071.18
2020-05-25,99367.65,99548.8,99586.55,99072.34
2020-05-26,101402.7,101943.72,101794.1,100668.68
2020-05-27,101632.0,101700.75,102610.59,100840.94
2020-05-28,102015.11,101340.86,102315.14,101102.8
2020-05-29,102790.45,102962.89,102798.49,102286.53
2020-06-01,102446.51,102433.02,103111.64,102123.63
2020-06-02,103407.9,103481.25,103562.13,103182.99
2020-06-03,104747.36,105148.58,105619.87,104728.56
2020-06-04,105498.1,105726.73,106142.65,104773.53
2020-06-05,105832.13,105828.82,106664.47,105522.89
2020-06-08,106335.13,106366.68,107064.34,105975.31
2020-06-09,104619.01,104668.15,104873.42,104609.62
2020-06-10,103849.25,104168.2,104359.24,103802.81
2020-06-11,102365.14,102789.89,102730.35,101398.08
2020-06-12,103435.44,102976.63,103646.74,102067.92
2020-06-15,102347.21,102034.93,102549.65,101878.35
2020-06-16,102554.66,102492.49,103109.62,102509.69
2020-06-17,104150.3,103753.63,104621.42,103695.15
2020-06-18,104992.53,105541.44,105749.59,104915.52
2020-06-19,105143.81,105483.29,105423.77,104777.79
2020-06-22,104523.09,104895.49,104859.03,104147.13
2020-06-23,103972.81,104025.02,104251.5,103574.86
2020-06-24,104235.61,104497.95,105113.06,103502.85
2020-06-25,104647.95,104024.96,105772.31,104387.05
2020-06-26,104539.05,105083.89,105264.36,104376.6
2020-06-29,103638.26,102846.15,104240.25,102904.88
2020-06-30,102188.41,102334.52,102366.57,101988.88
2020-07-01,101906.24,101873.36,102208.3,100325.99
2020-07-02,101323.11,101310.05,101734.22,100946.65
2020-07-03,102476.47,102701.88,102686.93,101878.9
2020-07-06,103859.37,103873.68,103972.84,103451.06
2020-07-07,102083.9,102459.06,103003.67,102076.22
2020-07-08,102262.69,102089.57,102301.66,101843.25
2020-07-09,104651.46,104399.76,105003.23,104609.99
2020-07-10,106031.86,105825.69,106111.15,105530.42
2020-07-13,105701.97,105471.74,106139.03,105276.41
2020-07-14,106682.16,106557.82,106793.35,106255.56
2020-07-15,106885.56,106507.38,107437.17,106724.85
2020-07-16,107166.44,107587.09,107252.47,105865.87
2020-07-17,108906.38,109093.62,109867.31,108554.56
2020-07-20,108143.6,108229.01,109248.93,107920.45
2020-07-21,109279.14,109105.48,109297.96,109032.36
2020-07-22,108641.83,109139.07,108794.32,108637.22
2020-07-23,109180.5,109156.3,109704.26,109024.26
2020-07-24,109121.68,108718.29,109460.77,109109.89
2020-07-27,109226.94,108833.24,110569.05,109098.0
2020-07-28,111734.72,112049.79,112149.59,110553.86
2020-07-29,111064.56,111554.85,111102.3,110175.87
2020-07-30,112748.07,112469.81,113065.66,112711.36
2020-07-31,112058.79,112291.84,113174.05,111478.94
2020-08-03,112127.6,112654.37,112511.03,111184.55
2020-08-04,113434.38,113607.01,114049.41,113226.28
2020-08-05,113546.27,113940.17,114646.61,113176.07
2020-08-06,113873.51,113487.98,114182.4,113495.6
2020-08-07,113866.04,114059.05,114208.1,113831.13
2020-08-10,113914.2,114128.1,114192.65,113515.0
2020-08-11,114862.18,114888.29,115312.27,114091.83
2020-08-12,115638.98,115114.35,115889.56,114240.97
2020-08-13,115003.13,115375.21,115652.24,114548.94
2020-08-14,115830.01,115986.39,116757.05,115806.86
2020-08-17,116272.81,115984.11,117140.1,115802.12
2020-08-18,117180.64,117462.07,117976.58,116825.52
2020-08-19,117906.63,117953.16,118161.02,116603.06
2020-08-20,118606.33,118143.38,118811.84,117675.2
2020-08-21,118131.43,117522.05,119988.4,117027.13
2020-08-24,117406.22,117796.34,117797.01,116746.68
2020-08-25,118220.0,118854.14,118719.29,117864.48
2020-08-26,118517.37,118181.89,118722.87,118054.19
2020-08-27,119859.13,119602.32,120106.45,119710.6
2020-08-28,120964.11,120877.76,121192.24,119628.17
2020-08-31,122740.36,122977.53,123345.78,122636.86
2020-09-01,122499.5,122783.33,122717.64,121097.97
2020-09-02,122286.23,123287.19,122550.11,122147.59
2020-09-03,122441.85,122628.51,122698.35,121610.39
2020-09-04,121620.81,121937.31,122357.32,121177.3
2020-09-07,122482.12,121908.0,122623.8,120988.14
2020-09-08,124954.5,123984.38,125553.67,124937.2
2020-09-09,125917.73,125601.31,126675.55,125436.18
2020-09-10,127492.97,126558.44,128153.76,126480.46
2020-09-11,126926.24,127213.49,127941.71,126412.68
2020-09-14,128035.97,128595.09,128348.28,127735.73
2020-09-15,128476.22,128575.64,128770.98,128009.26
2020-09-16,126888.68,126511.89,127139.4,126524.54
2020-09-17,126824.79,126481.08,126897.46,126486.57
2020-09-18,126074.49,126464.83,126545.86,125271.19
2020-09-21,127844.4,128348.21,128017.78,127083.69
2020-09-22,125340.06,125776.85,125375.93,125281.06
2020-09-23,124751.38,124206.12,124968.83,124544.73
2020-09-24,125010.97,124792.46,125361.74,124930.02
2020-09-25,124086.18,123826.48,124619.52,123509.6
2020-09-28,125612.46,126155.24,125687.29,125480.26
2020-09-29,126974.16,127253.77,127908.12,126689.39
2020-09-30,127556.76,127041.63,127569.34,127214.05
2020-10-01,127071.48,127692.4,128163.35,126669.67
2020-10-02,126066.84,125805.83,126443.12,125734.05
2020-10-05,126545.04,126320.77,126919.13,125172.34
2020-10-06,127187.81,127256.14,127509.33,126722.93
2020-10-07,127645.83,127437.03,128064.54,127560.05
2020-10-08,127585.47,127098.22,127784.51,126615.87
2020-10-09,128157.27,128744.85,129105.67,127514.82
2020-10-12,127769.65,128038.46,128797.33,127339.15
2020-10-13,128302.71,128074.94,128546.54,127020.85
2020-10-14,128775.19,129459.23,129539.61,128229.9
2020-10-15,128656.4,128758.18,130258.25,128068.63
2020-10-16,127672.67,127369.22,128063.0,126270.51
2020-10-19,127097.18,126542.46,127927.09,126932.32
2020-10-20,127682.75,127435.82,127744.16,126586.78
2020-10-21,128333.64,128039.41,128334.52,128267.78
2020-10-22,129478.89,129697.41,129947.86,129464.73
2020-10-23,129414.52,129104.15,129773.7,128538.98
2020-10-26,128617.48,128173.8,129269.07,127998.88
2020-10-27,127293.88,127539.69,127770.8,125654.83
2020-10-28,127493.01,127091.32,128880.27,126402.85
2020-10-29,130227.0,129871.16,130519.64,129487.83
2020-10-30,129432.77,129738.98,129559.31,129271.37
2020-11-02,129814.53,129423.59,129949.5,129123.74
2020-11-03,128997.7,128885.08,129610.18,128423.76
2020-11-04,130478.49,130870.53,131436.45,130216.74
2020-11-05,130450.8,131147.72,130608.83,129310.11
2020-11-06,132801.61,132530.46,132990.48,131920.78
2020-11-09,133184.29,133455.44,133673.25,132086.02
2020-11-10,132971.33,132813.22,133124.62,132284.28
2020-11-11,132848.03,132757.46,133580.45,132560.22
2020-11-12,130613.55,129958.84,131012.31,130190.84
2020-11-13,130584.6,131058.58,131443.46,130447.06
2020-11-16,131621.59,131657.7,131826.14,131278.23
2020-11-17,131154.46,130750.87,131960.41,131120.39
2020-11-18,131383.22,131255.9,131552.29,130420.06
2020-11-19,130528.2,131533.19,131512.66,129862.77
2020-11-20,130510.46,130796.62,131381.09,130123.22
2020-11-23,129863.43,129634.34,130489.04,128728.8
2020-11-24,131084.64,131496.66,131375.25,130876.39
2020-11-25,130061.01,129745.13,130370.96,129873.45
2020-11-26,129935.52,130259.92,130096.04,128528.78
2020-11-27,133750.45,134117.95,134728.92,133745.19
2020-11-30,134214.96,134267.99,134284.59,133653.89
2020-12-01,134233.25,134125.01,134939.68,133708.09
2020-12-02,133531.19,134340.72,133942.15,133285.13
2020-12-03,133286.39,132726.64,133761.51,133095.46
2020-12-04,133159.64,133786.99,133693.42,133054.53
2020-12-07,134882.75,134213.72,135113.62,134271.56
2020-12-08,136502.15,136517.1,136691.63,135987.42
2020-12-09,138514.49,138441.12,139384.56,136863.61
2020-12-10,136884.84,137401.8,137424.56,136336.38
2020-12-11,136706.2,136165.12,136964.69,136103.51
2020-12-14,134718.57,134593.6,135141.46,134519.28
2020-12-15,138353.83,137633.55,138704.54,138190.78
2020-12-16,138973.54,138720.45,139735.4,138840.42
2020-12-17,137915.83,137907.94,138519.32,137052.93
2020-12-18,137316.79,137395.07,138556.28,136996.41
2020-12-21,138750.62,139376.58,138811.13,138557.8
2020-12-22,134083.84,133582.08,134336.83,134057.12
2020-12-23,132776.58,132706.74,132934.5,132227.31
2020-12-24,131858.7,132533.53,131930.73,131562.06
2020-12-25,129609.56,129033.16,129713.82,129033.97
2020-12-28,130568.8,130092.07,131189.56,129710.0
2020-12-29,129566.41,129286.14,130019.5,128979.11
2020-12-30,129215.09,129427.88,129729.41,128164.37
2020-12-31,130250.76,130110.85,130736.53,129426.38
2021-01-01,130591.31,131016.18,131517.57,130582.96
2021-01-04,131957.7,132065.93,132648.81,131667.66
2021-01-05,134446.42,133937.29,135172.53,134199.57
2021-01-06,134839.22,134837.46,134936.9,134663.41
2021-01-07,134976.13,134581.48,135048.48,134454.14
2021-01-08,136680.51,136223.33,137854.81,136535.16
2021-01-11,133725.86,134094.78,133862.03,133547.41
2021-01-12,132955.47,133273.68,133966.46,132866.19
2021-01-13,133142.81,133222.81,133462.34,131920.98
2021-01-14,131058.04,131119.69,132219.89,130356.44
2021-01-15,131682.48,132071.26,131894.04,131046.77
2021-01-18,133144.04,133309.05,133228.46,132169.62
2021-01-19,132651.81,133382.45,132872.26,132383.07
2021-01-20,131199.05,130896.98,131807.64,130541.92
2021-01-21,131017.12,131178.57,131274.33,130704.16
2021-01-22,130998.79,131128.39,131266.23,130634.21
2021-01-25,129550.13,129188.83,130435.38,128961.54
2021-01-26,127256.41,127449.05,128206.4,127112.04
2021-01-27,125985.48,125871.22,127388.12,125496.03
2021-01-28,123687.03,123669.41,123721.75,122838.53
2021-01-29,123065.44,123197.26,123981.94,122723.87
2021-02-01,123636.11,123577.01,123942.66,123255.94
2021-02-02,124872.0,124882.6,125021.14,124009.62
2021-02-03,126771.77,126179.42,127373.72,126140.99
2021-02-04,126111.81,126313.59,126175.55,125729.04
2021-02-05,124723.93,124348.33,124750.84,123827.31
2021-02-08,124757.3,124716.81,125063.56,123761.64
2021-02-09,122385.87,122024.47,122985.38,122126.27
2021-02-10,121493.29,120913.53,122246.11,121411.63
2021-02-11,122292.22,122651.63,122487.02,122224.07
2021-02-12,120901.21,122115.64,121101.56,120268.82
2021-02-15,119790.25,119735.54,119961.07,119226.46
2021-02-16,119142.57,119534.29,119194.52,118284.0
2021-02-17,118685.67,118837.84,118765.8,118670.65
2021-02-18,121512.46,121495.26,122052.13,121153.86
2021-02-19,120924.09,121493.68,121496.61,120611.34
2021-02-22,121179.16,121182.79,121783.45,121048.24
2021-02-23,121322.45,121694.15,122612.45,121011.45
2021-02-24,120968.99,121678.5,122044.14,120138.6
2021-02-25,120578.83,120309.25,120920.48,120395.03
2021-02-26,121440.97,121988.58,121762.62,121199.2
2021-03-01,122077.49,121611.65,122478.15,121207.47
2021-03-02,121837.88,121360.51,122199.25,121360.12
2021-03-03,123384.25,123326.07,124063.08,122515.97
2021-03-04,123785.79,123996.65,125102.1,122701.03
2021-03-05,123276.53,123368.87,123725.15,123124.85
2021-03-08,124065.77,123764.6,124326.82,123250.51
2021-03-09,125081.01,125338.15,125422.64,125031.64
2021-03-10,124101.7,123860.9,124443.31,123675.6
2021-03-11,124218.4,123934.52,124265.55,124084.92
2021-03-12,124153.02,124174.95,124458.1,123111.69
2021-03-15,127062.99,127423.5,127418.4,126091.84
2021-03-16,127966.4,128090.17,128335.89,127640.6
2021-03-17,127572.73,127928.68,127736.73,126236.37
2021-03-18,128092.54,128275.57,128424.71,127457.09
2021-03-19,130480.66,129694.76,131410.89,129993.66
2021-03-22,129156.46,129028.27,130054.81,128972.54
2021-03-23,130200.34,129821.36,130952.26,129711.78
2021-03-24,131442.03,131196.41,131635.16,130832.63
2021-03-25,131055.51,131253.35,131711.04,131026.08
2021-03-26,132380.95,132218.68,133036.92,131879.89
2021-03-29,132059.55,132303.17,132225.24,131675.53
2021-03-30,132572.9,132056.21,133204.54,132056.33
2021-03-31,133597.62,133290.25,134270.35,133004.88
2021-04-01,133195.56,133210.26,133707.02,133052.67
2021-04-02,133129.87,132980.25,133289.95,133042.79
2021-04-05,134264.43,134355.04,134568.63,133425.44
2021-04-06,133864.41,134424.24,134597.96,132402.73
2021-04-07,132000.49,131780.9,132201.78,131770.39
2021-04-08,130577.83,129887.14,130971.24,128988.5
2021-04-09,132352.03,132117.14,133209.06,131727.08
2021-04-12,132479.17,132855.67,133435.94,132203.14
2021-04-13,133520.56,134393.74,135357.24,133172.36
2021-04-14,133124.59,132953.78,133295.42,132304.33
2021-04-15,130682.67,131082.49,131146.78,129691.36
2021-04-16,130038.1,130135.45,130369.03,128632.39
2021-04-19,128707.54,128880.55,129224.14,127968.22
2021-04-20,128793.01,128694.75,128819.02,128400.78
2021-04-21,129991.11,129828.86,130061.94,129951.32
2021-04-22,129932.01,130364.83,131337.58,129539.14
2021-04-23,128215.72,128135.68,128558.1,127484.29
2021-04-26,127734.95,127716.26,128602.3,126951.95
2021-04-27,128000.1,127910.91,129117.87,127775.81
2021-04-28,128101.03,128629.63,128549.61,127381.48
2021-04-29,127572.67,127344.5,128316.22,127545.69
2021-04-30,127363.03,127572.0,127606.06,126373.34
2021-05-03,128558.0,128590.65,129421.18,126980.55
2021-05-04,128971.34,128952.86,129417.21,128628.74
2021-05-05,127678.78,128257.14,128107.48,127524.75
2021-05-06,126279.07,126672.31,126659.59,125437.94
2021-05-07,126909.12,126524.36,127902.75,126364.0
2021-05-10,127895.04,128037.92,128141.19,127211.13
2021-05-11,129367.22,128763.03,129418.59,128893.65
2021-05-12,129812.72,130105.24,130091.16,129241.03
2021-05-13,130379.9,130096.81,130420.84,129710.57
2021-05-14,130779.28,130440.76,130983.01,130293.48
2021-05-17,130496.57,130479.82,130644.88,129678.65
2021-05-18,129171.63,128869.08,129263.8,128807.37
2021-05-19,130179.27,129698.7,131376.24,129502.01
2021-05-20,129702.62,129747.58,129870.39,129656.65
2021-05-21,131082.33,130388.81,131618.58,130400.29
2021-05-24,130721.34,130580.58,131549.61,130666.7
2021-05-25,129560.46,129359.87,129897.73,129113.19
2021-05-26,130065.49,129946.68,130408.52,129595.01
2021-05-27,129979.0,130434.95,130409.7,129731.25
2021-05-28,128780.09,128334.17,129260.35,128102.66
2021-05-31,126804.81,127187.03,127373.64,126641.58
2021-06-01,127354.27,127452.59,128271.63,127201.19
2021-06-02,126783.33,126633.61,126963.45,126190.86
2021-06-03,127242.2,127236.5,127878.3,126759.81
2021-06-04,127606.78,128264.8,127975.5,126433.46
2021-06-07,128349.17,128590.31,128483.14,128151.45
2021-06-08,128243.93,127720.99,128270.03,128171.27
2021-06-09,128605.87,129252.02,128827.75,127665.59
2021-06-10,127818.48,127199.66,128552.03,127638.75
2021-06-11,129511.5,130081.61,129626.97,128918.06
2021-06-14,129087.79,129150.05,129463.18,127648.77
2021-06-15,130550.24,130918.45,131012.04,129540.23
2021-06-16,130829.94,130912.28,131735.36,130400.09
2021-06-17,131795.06,131196.06,132328.09,131366.82
2021-06-18,133748.69,134049.87,133889.47,133587.96
2021-06-21,133003.83,132920.75,133813.61,132499.71
2021-06-22,134236.49,134197.25,135219.04,134077.73
2021-06-23,133774.85,134191.13,134040.16,133744.1
2021-06-24,134358.69,135048.8,134566.09,134000.46
2021-06-25,134187.25,134016.65,134661.51,133495.45
2021-06-28,134606.33,134028.65,135632.31,133967.38
2021-06-29,133280.73,133318.45,134697.4,132346.99
2021-06-30,134118.3,133287.0,134352.06,134013.14
2021-07-01,133207.02,132971.19,133769.66,131723.69
2021-07-02,133814.36,134276.08,134516.86,132877.74
2021-07-05,134002.83,134197.74,134396.4,133203.41
2021-07-06,133837.48,134143.68,135232.75,133034.2
2021-07-07,135022.51,135535.17,135313.99,134847.34
2021-07-08,136602.07,137152.96,137292.32,136210.58
2021-07-09,138603.85,138695.79,139019.27,138549.05
2021-07-12,135409.12,135760.62,136128.79,134634.42
2021-07-13,136925.1,136939.77,137813.57,136688.83
2021-07-14,137228.39,137149.78,137550.6,137078.66
2021-07-15,137278.73,137481.1,137587.5,137194.24
2021-07-16,139788.73,139569.16,140556.34,139444.24
2021-07-19,141902.0,141716.41,141926.79,141425.37
2021-07-20,144141.66,144498.58,144413.44,143568.67
2021-07-21,143727.62,144388.49,144950.14,143437.13
2021-07-22,145078.62,144930.52,145120.91,144466.4
2021-07-23,142736.53,143245.0,143550.48,141955.3
2021-07-26,141742.96,142300.37,142204.76,141461.51
2021-07-27,141383.47,141833.34,142053.21,140787.8
2021-07-28,141254.12,141408.14,141432.09,140316.08
2021-07-29,140170.11,139779.65,141052.87,139868.81
2021-07-30,142352.26,143146.52,142543.6,142329.11
2021-08-02,142455.25,142276.18,142898.39,141444.84
2021-08-03,141230.41,141411.26,141719.84,140967.33
2021-08-04,139882.19,139164.92,140174.94,139841.77
2021-08-05,140256.99,140085.01,140365.42,140155.33
2021-08-06,140008.3,139583.01,140417.76,139645.15
2021-08-09,140795.55,140403.85,142300.46,140699.1
2021-08-10,140257.06,140580.56,141158.19,140172.27
2021-08-11,141124.9,141207.57,141376.62,140993.27
2021-08-12,142739.79,143105.84,143469.27,142333.31
2021-08-13,141904.34,141888.23,142472.1,141056.65
2021-08-16,143011.94,142260.0,143427.72,142537.17
2021-08-17,143518.22,142963.33,144498.64,142231.29
2021-08-18,144162.82,143940.26,145204.58,143478.6
2021-08-19,142738.63,142366.59,143535.64,141770.6
2021-08-20,144280.78,144498.72,145358.61,143768.27
2021-08-23,145981.45,145066.88,146689.67,145739.13
2021-08-24,144080.9,143593.27,144471.04,143540.04
2021-08-25,145144.03,145338.1,146191.13,144725.81
2021-08-26,150755.43,151267.5,151163.25,150579.81
2021-08-27,150867.73,151463.4,151021.05,150240.9
2021-08-30,152645.25,152235.07,153545.58,151833.37
2021-08-31,152983.98,153114.78,153211.82,152315.53
2021-09-01,151005.2,150749.79,151336.85,150659.56
2021-09-02,152622.4,152703.8,152882.0,152116.62
2021-09-03,153906.95,154359.93,153938.55,153564.36
2021-09-06,153871.73,153728.97,154713.31,153629.92
2021-09-07,153643.42,153795.69,153854.12,153123.28
2021-09-08,151226.83,152207.58,151602.05,150935.06
2021-09-09,153507.79,153786.57,153520.06,153367.41
2021-09-10,156563.52,156575.45,157569.29,155061.45
2021-09-13,156121.58,156429.42,156900.36,154195.18
2021-09-14,156784.78,157187.87,156853.24,156027.59
2021-09-15,154023.13,152915.16,154053.1,153618.56
2021-09-16,153560.62,153381.76,154284.88,152508.73
2021-09-17,154363.78,155107.06,154651.9,153840.67
2021-09-20,153589.45,153253.95,153888.24,153359.94
2021-09-21,152843.1,152914.39,153679.83,152407.48
2021-09-22,152031.24,151312.66,152731.99,151762.47
2021-09-23,152244.26,151676.42,153863.47,152098.63
2021-09-24,155242.66,154796.36,155475.22,153965.74
2021-09-27,156697.97,156838.14,158053.26,156504.65
2021-09-28,156173.42,156059.45,157322.21,155801.97
2021-09-29,157026.0,156912.55,158288.0,156812.5
2021-09-30,159616.21,159526.04,160216.92,158504.41
2021-10-01,159305.4,159038.02,159447.1,158934.12
2021-10-04,159004.75,158975.9,159621.16,158281.44
2021-10-05,160434.35,160692.24,162735.09,159959.64
2021-10-06,160534.37,160975.28,161232.47,160440.79
2021-10-07,161452.09,160949.23,161618.36,159647.75
2021-10-08,161622.34,162229.01,162459.69,161363.35
2021-10-11,161434.26,161002.97,161438.35,160739.2
2021-10-12,165898.34,165957.99,166544.84,164935.5
2021-10-13,164729.67,164013.56,165902.39,162159.65
2021-10-14,164278.14,164007.06,164885.73,163843.52
2021-10-15,165250.38,163962.49,165837.33,164127.3
2021-10-18,166594.8,166035.41,167991.08,166214.18
2021-10-19,166573.01,165968.98,168532.14,165634.21
2021-10-20,166231.57,166621.41,167106.16,166222.68
2021-10-21,166362.87,166304.77,166772.95,165060.59
2021-10-22,165979.67,166603.6,166151.28,165670.99
2021-10-25,166864.88,166552.56,167422.34,166498.8
2021-10-26,165106.32,164639.55,165833.27,163737.89
2021-10-27,164721.49,165206.84,165164.63,164565.69
2021-10-28,165471.33,165554.72,165769.76,165354.8
2021-10-29,166479.53,166978.56,167042.35,165877.01
2021-11-01,166500.36,166287.22,166884.63,166427.47
2021-11-02,167728.34,167777.86,168242.99,166609.96
2021-11-03,164340.45,164586.85,165437.68,164214.31
2021-11-04,164381.45,164647.34,165206.81,163224.01
2021-11-05,163346.06,163639.01,163729.59,162659.18
2021-11-08,164304.24,163727.26,165134.84,164083.71
2021-11-09,165114.85,165464.48,165256.39,163853.1
2021-11-10,167743.88,168827.85,169113.19,167624.27
2021-11-11,166560.35,166830.75,167328.51,166540.5
2021-11-12,164008.28,164509.21,164183.24,162405.52
2021-11-15,166113.69,166283.97,166760.75,165869.99
2021-11-16,166229.96,165323.82,166255.56,165177.68
2021-11-17,165777.18,165674.51,165900.4,165197.49
2021-11-18,166992.41,166870.96,167628.2,166829.04
2021-11-19,164288.12,164353.91,164949.65,163840.51
2021-11-22,163475.87,163151.4,164402.15,163104.52
2021-11-23,163612.34,162866.39,163939.01,162787.93
2021-11-24,163596.68,163461.28,164268.4,162116.52
2021-11-25,163863.35,163603.73,163962.3,163490.11
2021-11-26,165026.83,165397.73,165181.28,164699.94
2021-11-29,165182.09,165630.28,166674.86,165180.16
2021-11-30,164155.49,164237.6,164466.87,163730.98
2021-12-01,163228.67,164238.51,164098.86,163146.39
2021-12-02,163896.29,163804.71,165074.34,163243.03
2021-12-03,165922.88,165658.18,167598.95,165581.97
2021-12-06,165720.81,166768.91,166050.25,165562.25
2021-12-07,168480.9,168705.03,168610.63,167415.16
2021-12-08,167946.26,167670.5,169111.94,167186.95
